station_name,date,count
CANAL STREET-BROADWAY,2010-10-08,86240
CANAL ST-LAFAYETTE ST EAST,2010-10-08,141227
RI TRAMWAY (ROOSEVELT),2010-10-08,1
AIRTRAIN @ HOWARD BEACH,2010-10-08,12446
AIRTRAIN JAMAICA CENTER 1,2010-10-08,80651
PA-PATH WORLD TRADE CNTR,2010-10-08,106086
PA-PATH THIRTY THIRD ST,2010-10-08,93286
PA-PATH TWENTY THIRD ST,2010-10-08,18684
PA-PATH EXCHANGE PLACE,2010-10-08,35445
PA-PATH HARRISON,2010-10-08,20428
PA-PATH 14TH STREET,2010-10-08,27469
PA-PATH PAVONIA/NEWPORT,2010-10-08,36918
PA-PATH 9TH STREET,2010-10-08,14340
PA-PATH CHRISTOPHER ST,2010-10-08,13063
PA-PATH NEWARK,2010-10-08,75397
PA-PATH HOBOKEN,2010-10-08,76297
PA-PATH GROVE ST,2010-10-08,37648
PA-PATH JOURNAL SQUARE,2010-10-08,57326
WHITEHALL STREET,2010-10-15,131653
FULTON ST & BROADWAY NASSAU,2010-10-15,38121
CYPRESS HILLS,2010-10-15,7246
75TH STREET & ELDERTS LANE,2010-10-15,17185
85TH STREET & FOREST PKWAY,2010-10-15,19909
WOODHAVEN BOULEVARD,2010-10-15,22252
104TH STREET,2010-10-15,13773
111TH STREET,2010-10-15,12128
121ST STREET,2010-10-15,11545
42ND STREET & 8TH AVENUE,2010-10-15,158236
42ND STREET & 8TH AVENUE,2010-10-15,354412
34TH STREET & 8TH AVENUE,2010-10-15,360781
34TH STREET & 8TH AVENUE,2010-10-15,108563
FULTON STREET,2010-10-15,186388
FIFTH AVENUE,2010-10-15,123578
LEXINGTON AVENUE,2010-10-15,41420
LEXINGTON AVENUE,2010-10-15,178621
ROOSEVELT AVE/JACKSON HTS,2010-10-15,280088
179TH STREET & HILLSIDE AVE,2010-10-15,90903
47-50 STREETS/ROCKEFELLER,2010-10-15,316159
42ND STREET & 6TH AVENUE,2010-10-15,206641
34TH STREET & 6TH AVENUE,2010-10-15,419351
34TH STREET & 6TH AVENUE,2010-10-15,291545
SUTPHIN BOULEVARD,2010-10-15,106915
JAMAICA CENTER-PARSONS BLVD,2010-10-15,163911
WALL STREET,2010-10-15,131968
FULTON & WILLIAM STREETS,2010-10-15,110851
PARK PLACE,2010-10-15,286316
CHAMBERS STREET,2010-10-15,121393
34TH STREET & 7TH AVENUE,2010-10-15,190821
42ND STREET/TIMES SQUARE,2010-10-15,187295
42ND STREET/TIMES SQUARE,2010-10-15,407460
125TH STREET & BROADWAY,2010-10-15,41022
168TH STREET & BROADWAY,2010-10-15,139799
DYCKMAN STREET,2010-10-15,30671
207TH STREET,2010-10-15,19884
215TH STREET,2010-10-15,7708
225TH STREET,2010-10-15,21046
231ST STREET,2010-10-15,32861
BOWLING GREEN & BATTERY PL,2010-10-15,105491
BOWLING GREEN & BROADWAY,2010-10-15,30066
WALL STREET,2010-10-15,121423
BROOKLYN BRIDGE,2010-10-15,198670
42ND STREET & GRAND CENTRAL,2010-10-15,126677
42ND STREET & GRAND CENTRAL,2010-10-15,392693
42ND STREET & GRAND CENTRAL,2010-10-15,220607
42ND STREET & 3RD AVENUE,2010-10-15,61872
51ST STREET & LEXINGTON AVE,2010-10-15,128840
59TH STREET & LEXINGTON AVE,2010-10-15,155663
59TH STREET & LEXINGTON AVE,2010-10-15,200951
WOODLAWN ROAD,2010-10-15,31546
149TH STREET & 3RD AVENUE,2010-10-15,110615
FIFTH AVENUE & 42ND STREET,2010-10-15,61090
MAIN STREET,2010-10-15,278069
NEVINS STREET,2010-10-15,61588
ATLANTIC AVENUE,2010-10-15,183822
BERGEN STREET,2010-10-15,24068
GRAND ARMY PLAZA,2010-10-15,42886
EASTERN PARKWAY,2010-10-15,26831
NOSTRAND AVENUE,2010-10-15,21054
UTICA AVENUE,2010-10-15,130599
SUTTER AVENUE,2010-10-15,37590
SARATOGA AVENUE,2010-10-15,28297
ROCKWAY AVENUE,2010-10-15,28388
JUNIUS STREET,2010-10-15,11149
PENNSYLVANIA AVENUE,2010-10-15,27083
VAN SICLEN AVENUE,2010-10-15,16410
NEW LOTS AVENUE,2010-10-15,28498
ST GEORGE TERMINAL,2010-10-15,52438
FIFTH AVENUE & 60TH STREET,2010-10-15,110412
57TH STREET & 7TH AVENUE,2010-10-15,167411
49TH STREET & 7TH AVENUE,2010-10-15,156686
28TH STREET & BROADWAY,2010-10-15,59782
23RD STREET & 5TH AVENUE,2010-10-15,122889
59TH STREET/COLUMBUS CIRCLE,2010-10-15,398446
8TH STREET & BROADWAY,2010-10-15,112300
PRINCE STREET & BROADWAY,2010-10-15,106643
CITY HALL,2010-10-15,51950
CORTLANDT STREET,2010-10-15,24068
JAY ST-METROTECH,2010-10-15,28147
39TH AVENUE & 31ST STREET,2010-10-15,16427
36TH AVENUE & 31ST STREET,2010-10-15,42865
BROADWAY & 31ST STREET,2010-10-15,75034
30TH AVENUE & 31ST STREET,2010-10-15,82551
ASTORIA BLVD & 31ST STREET,2010-10-15,69361
DITMARS BLVD & 31ST STREET,2010-10-15,92314
82ND STREET-JACKSON HEIGHTS,2010-10-15,87024
JUNCTION BLVD-ROOSEVELT AVE,2010-10-15,127259
CHURCH AVENUE,2010-10-15,76513
DEKALB AVENUE,2010-10-15,85361
METROPOLITAN AVENUE,2010-10-15,17502
145TH STREET,2010-10-15,123109
125TH STREET,2010-10-15,140778
BROADWAY-EAST NEW YORK,2010-10-15,40957
167TH ST-GRAND CONCOURSE,2010-10-15,48070
14TH STREET & 7TH AVENUE,2010-10-15,141050
CASTLE HILL AVENUE,2010-10-15,39927
WESTCHESTER SQUARE,2010-10-15,25731
BOROUGH HALL - COURT STREET,2010-10-15,203742
CHURCH AVENUE & NOSTRAND AV,2010-10-15,47516
FLATBUSH AVE & NOSTRAND AV,2010-10-15,97670
23RD STREET & 8TH AVENUE,2010-10-15,119972
FORDHAM RD/GRAND CONCOURSE,2010-10-15,59997
SEVENTH AVENUE & WEST 53RD,2010-10-15,80554
PARSONS BLVD & HILLSIDE AV,2010-10-15,29310
169TH STREET & HILLSIDE AVE,2010-10-15,44220
50TH STREET & 7TH AVENUE,2010-10-15,141403
242ND STREET & BROADWAY,2010-10-15,22798
CANAL STREET,2010-10-15,72405
FORDHAM ROAD & JEROME AVE,2010-10-15,64821
MORRISON AVE & WESTCHESTER,2010-10-15,27581
QUEENSBORO PLAZA,2010-10-15,47180
90TH STREET/ELMHURST AVENUE,2010-10-15,93503
FRANKLIN AVE/EASTERN PKWY,2010-10-15,67705
KINGSTON AVE/EASTERN PKWY,2010-10-15,26359
BROAD STREET & WALL STREET,2010-10-15,26380
175TH STREET/FT WASHINGTON,2010-10-15,69875
JAY ST-METROTECH,2010-10-15,162438
SUTPHIN BLVD-HILLSIDE AVE,2010-10-15,25632
BERGEN STREET-SMITH STREET,2010-10-15,63217
KINGS HIGHWAY-MCDONALD AVE,2010-10-15,19753
23RD STREET-PARK AVE SOUTH,2010-10-15,171482
125TH STREET-LEXINGTON AVE,2010-10-15,148623
MOSHOLU PARKWAY-JEROME AVE,2010-10-15,46612
HUNTERS PT AVE-49TH AVE,2010-10-15,29697
NEWKIRK AVE-NOSTRAND AVE,2010-10-15,38976
SHEEPSHEAD BAY ROAD,2010-10-15,74282
MYRTLE AVE-GATES AVENUE,2010-10-15,85845
WEST 4TH ST-WASHINGTON SQ,2010-10-15,245282
CANAL STREET-LISPENARD ST,2010-10-15,106141
QUEENS PLAZA-JACKSON AVE,2010-10-15,40581
71ST AVE-CONTINENTAL AVE,2010-10-15,135436
ESSEX ST-DELANCEY ST,2010-10-15,126996
28TH STREET-PARK AVE SOUTH,2010-10-15,125332
96TH STREET-LEXINGTON AVE,2010-10-15,138121
241TH ST-WHITE PLAINS RD,2010-10-15,24851
HUNTS PT AVE-SOUTHERN BLVD,2010-10-15,47634
61ST STREET-ROOSEVELT AVE,2010-10-15,96562
PARKSIDE AVE-OCEAN AVE,2010-10-15,36004
NEWKIRK AVE-EAST 16TH ST,2010-10-15,52620
AVENUE U-EAST 16TH STREET,2010-10-15,18758
STILLWELL AVE-CONEY ISLAND,2010-10-15,59636
ROCKAWAY PKWY-GLENWOOD RD,2010-10-15,56215
UTICA AVE-STUYVESANT AVE,2010-10-15,66442
TREMONT AVE-179TH ST,2010-10-15,43879
KINGSBRIDGE RD-196TH ST,2010-10-15,37832
BEDFORD PARK BLVD-203RD ST,2010-10-15,31139
205TH ST-BAINBRIDGE AVE,2010-10-15,38885
UNION TURNPIKE-KEW GARDENS,2010-10-15,116473
116TH STREET-COLUMBIA,2010-10-15,110389
ASTOR PLACE-4 AVENUE,2010-10-15,114080
KINGSBRIDGE RD-JEROME AVE,2010-10-15,50075
ELDER AVE-WESTCHESTER AVE,2010-10-15,36058
14TH STREET-6TH AVENUE,2010-10-15,141852
66TH STREET-BROADWAY,2010-10-15,119612
TOMPKINSVILLE,2010-10-15,3765
79TH STREET-BROADWAY,2010-10-15,95873
86TH STREET-BROADWAY,2010-10-15,108374
96TH STREET-BROADWAY,2010-10-15,208319
137TH STREET-BROADWAY,2010-10-15,80362
14TH STREET-UNION SQUARE,2010-10-15,645797
7TH AVENUE-PARK PLACE,2010-10-15,56105
BRIGHTON BEACH-CONEY ISLAND,2010-10-15,66545
207TH STREET-BROADWAY,2010-10-15,65131
181ST STREET-FT WASH AVE,2010-10-15,60830
8TH AVENUE-14TH STREET,2010-10-15,217099
33RD STREET-PARK AVENUE,2010-10-15,169441
68TH STREET-HUNTER COLLEGE,2010-10-15,200881
77TH STREET-LEXINGTON AVE,2010-10-15,205581
86TH STREET-LEXINGTON AVE,2010-10-15,354304
103RD STREET-LEXINGTON AVE,2010-10-15,84622
110TH STREET-LEXINGTON AVE,2010-10-15,64420
116TH STREET-LEXINGTON AVE,2010-10-15,87415
BEDFORD PARK BLVD-JEROME AV,2010-10-15,27673
CORTELYOU RD-EAST 16TH ST,2010-10-15,37351
DYCKMAN STREET-BROADWAY,2010-10-15,39101
86TH ST-CENTRAL PARK WEST,2010-10-15,56363
81ST STREET-MUSEUM,2010-10-15,69177
50TH STREET-8TH AVENUE,2010-10-15,96411
CHRISTOPHER ST-SHERIDAN SQ,2010-10-15,63987
23RD STREET-7TH AVENUE,2010-10-15,82836
103RD STREET-BROADWAY,2010-10-15,76689
110TH STREET-BROADWAY,2010-10-15,80256
157TH STREET-BROADWAY,2010-10-15,54061
BLEECKER ST-LAFAYETTE ST,2010-10-15,86548
161ST STREET-YANKEE STADIUM,2010-10-15,129687
PROSPECT PARK-EMPIRE BLVD,2010-10-15,48684
36TH STREET-4TH AVENUE,2010-10-15,61801
NOSTRAND AVE-FULTON ST,2010-10-15,85785
KINGSTON AVE-THROOP AVE,2010-10-15,26466
EUCLID AVE-PITKIN AVE,2010-10-15,47524
WOODHAVEN BLVD-QUEENS BLVD,2010-10-15,116695
63RD DRIVE-REGO PARK,2010-10-15,86513
23RD STREET-6TH AVENUE,2010-10-15,81647
CHURCH AVE-MCDONALD AVE,2010-10-15,52446
149TH ST-GRAND CONCOURSE,2010-10-15,64120
125TH STREET-LENOX AVENUE,2010-10-15,73417
135TH STREET-LENOX AVENUE,2010-10-15,69703
103RD ST-ROOSEVELT AVE,2010-10-15,97409
STERLING ST-NOSTRAND AVE,2010-10-15,29721
BEVERLY RD-NOSTRAND AVE,2010-10-15,21069
KINGS HIGHWAY-EAST 16TH ST,2010-10-15,93763
59TH STREET-4TH AVENUE,2010-10-15,65467
BAY RIDGE AVE-4TH AVENUE,2010-10-15,41718
77TH STREET-4TH AVENUE,2010-10-15,27786
86TH STREET-4TH AVENUE,2010-10-15,49646
BAY RIDGE - 95TH STREET,2010-10-15,30852
HOYT ST-SCHERMERHORN ST,2010-10-15,51040
ELMHURST AVE-BROADWAY,2010-10-15,77900
67TH AVENUE-QUEENS BLVD,2010-10-15,48603
CARROLL ST-PRESIDENT ST,2010-10-15,58282
167TH STREET-RIVER AVENUE,2010-10-15,48597
177TH STREET-PARKCHESTER,2010-10-15,57542
46TH ST-BLISS ST,2010-10-15,85266
CLARK STREET-HENRY STREET,2010-10-15,34961
HOYT STREET-HOYT STREET,2010-10-15,20650
GUN HILL ROAD-SEYMOUR,2010-10-15,27406
RECTOR STREET-CHURCH STREET,2010-10-15,48651
AVENUE J-EAST 16TH STREET,2010-10-15,34686
AVENUE M-EAST 16TH STREET,2010-10-15,18330
NECK ROAD-EAST 16TH STREET,2010-10-15,12687
UNION STREET-4TH AVENUE,2010-10-15,39318
45TH STREET-4TH AVENUE,2010-10-15,39094
53RD STREET-4TH AVENUE,2010-10-15,40373
50TH STREET-NEW UTRECHT AVE,2010-10-15,16763
BEDFORD AVE-NORTH 7TH ST,2010-10-15,99921
DEKALB AVE-WYCKOFF AVE,2010-10-15,45471
182ND STREET-183RD STREET,2010-10-15,24977
STEINWAY ST-BROADWAY,2010-10-15,81166
GREENPOINT AVE,2010-10-15,42569
GRAND ST-CHRISTIE ST,2010-10-15,105180
15TH ST-PROSPECT PARK WEST,2010-10-15,34487
18TH AVE-MCDONALD AVE,2010-10-15,22714
170TH STREET-JEROME AVENUE,2010-10-15,48641
BURNSIDE AVE-JEROME AVE,2010-10-15,59059
ST LAWRENCE AVE-WEST AVE,2010-10-15,28380
PROSPECT AVENUE-4TH AVENUE,2010-10-15,27401
55TH ST-NEW UTRECHT AVE,2010-10-15,10881
1ST AVENUE-14TH STREET,2010-10-15,91952
GRAHAM AVE-METROPOLITAN AVE,2010-10-15,44735
GRAND ST-BUSHWICK AVE,2010-10-15,24977
96TH ST-CENTRAL PARK WEST,2010-10-15,47439
HIGH ST-CADMAN PLAZA WEST,2010-10-15,37919
174TH-175TH ST-GRAND CONCOU,2010-10-15,24873
GRAND AVE-QUEENS BOULEVARD,2010-10-15,93119
VAN WYCK BLVD-MAIN STREET,2010-10-15,29856
NASSAU AVE-MANHATTAN AVE,2010-10-15,42779
EAST BROADWAY-MADISON ST,2010-10-15,71508
4TH AVENUE-9TH STREET,2010-10-15,65509
ROOSEVELT ISLAND,2010-10-15,52810
181ST STREET-ST NICHOLAS AV,2010-10-15,42175
40TH STREET-LOWERY STREET,2010-10-15,61050
BEVERLEY ROAD -EAST 15TH ST,2010-10-15,19148
AVENUE H-EAST 16TH STREET,2010-10-15,7204
OCEAN PKWAY-BRIGHTON BCH AV,2010-10-15,17100
MONTROSE AVENUE,2010-10-15,26484
HALSEY STREET-WYCKOFF AVE,2010-10-15,33095
46TH STREET-BROADWAY,2010-10-15,52663
METROPOLITAN AVE-LORIMER ST,2010-10-15,76033
BEDFORD AVENUE-NOSTRAND AVE,2010-10-15,33002
SMITH STREET-9TH STREET,2010-10-15,25943
AVENUE X-MCDONALD AVENUE,2010-10-15,14540
28TH STREET-7TH AVENUE,2010-10-15,78686
145TH STREET-BROADWAY,2010-10-15,51357
191ST STREET-ST NICHOLAS AV,2010-10-15,30875
183RD STREET-JEROME AVENUE,2010-10-15,32787
JACKSON AVENUE-VERNON BLVD,2010-10-15,60378
PRESIDENT ST-NOSTRAND AVE,2010-10-15,19516
25TH STREET-4TH AVENUE,2010-10-15,17448
JEFFERSON STREET-WYCKOFF AV,2010-10-15,24721
190TH STREET-OVERLOOK TERR,2010-10-15,25843
72ND STREET-CENTRAL PK WEST,2010-10-15,56664
SPRING STREET-6TH AVENUE,2010-10-15,63059
LAFAYETTE AVENUE-FULTON ST,2010-10-15,27491
CLINTON AVENUE-FULTON ST,2010-10-15,31487
MOTT AVENUE-BEACH 22ND ST,2010-10-15,24253
MYRTLE AVENUE-MARCY AVENUE,2010-10-15,21688
CLASSON AVENUE-LAFAYETTE AV,2010-10-15,21853
7TH AVENUE-9TH STREET,2010-10-15,62936
FT HAMILTON PKY-GREENWOOD,2010-10-15,28235
HOUSTON STREET-VARICK ST,2010-10-15,72990
33RD STREET-QUEENS BLVD,2010-10-15,68397
BAYCHESTER AVE-TILLOTSON,2010-10-15,17274
34TH STREET - PENN STATION,2010-10-15,299861
MORGAN AVENUE-HARRISON PL,2010-10-15,28867
WILSON AVENUE-MOFFAT STREET,2010-10-15,17178
163RD ST & AMSTERDAM AVE,2010-10-15,20746
FRANKLIN AVENUE-FULTON ST,2010-10-15,31549
NORTHERN BLVD-BROADWAY,2010-10-15,37602
BROADWAY - UNION AVENUE,2010-10-15,17175
2ND AVENUE-HOUSTON STREET,2010-10-15,103009
YORK STREET-JAY STREET,2010-10-15,38908
57TH STREET-6TH AVENUE,2010-10-15,88929
21ST STREET-QUEENSBRIDGE,2010-10-15,44234
RECTOR STREET-GREENWICH ST,2010-10-15,37397
238TH STREET-BROADWAY,2010-10-15,14206
138TH ST-GRAND CONCOURSE,2010-10-15,15614
MT EDEN AVENUE-JEROME AVE,2010-10-15,30809
176TH STREET-JEROME AVENUE,2010-10-15,26531
111TH STREET-ROOSEVELT AVE,2010-10-15,60249
BOWERY STREET-DELANCEY ST,2010-10-15,19674
WEST 6TH STREET-SURF AVENUE,2010-10-15,12181
BUSHWICK AVENUE-ABERDEEN ST,2010-10-15,5790
103RD ST-CENTRAL PARK WEST,2010-10-15,28464
155TH STREET-8TH AVENUE,2010-10-15,20025
FLUSHING AVENUE-MARCY AVE,2010-10-15,9737
LAFAYETTE AV-WASHINGTON AV,2010-10-15,30856
FULTON STREET-LAFAYETTE AV,2010-10-15,17962
63RD STREET-LEXINGTON AVE,2010-10-15,92223
CANAL STREET-VARICK STREET,2010-10-15,32571
18TH STREET-7TH AVENUE,2010-10-15,46009
SPRING STREET-LAFAYETTE ST,2010-10-15,75526
111TH STREET-LENOX AVENUE,2010-10-15,42641
116TH STREET-LENOX AVENUE,2010-10-15,55105
WHITLOCK AVE-WESTCHESTER AV,2010-10-15,5845
ZEREGA AVE-WESTCHESTER AVE,2010-10-15,13472
52ND STREET-ROOSEVELT AVE,2010-10-15,39264
WILLETS PT BLVD-ROOSEVELT,2010-10-15,13979
MORRIS PARK-PAULDING AVENUE,2010-10-15,10168
3RD AVENUE-14TH STREET,2010-10-15,27901
155TH STREET-ST NICHOLAS AV,2010-10-15,13267
135TH STREET-ST NICHOLAS AV,2010-10-15,24926
116TH STREET-8TH AVENUE,2010-10-15,33600
110TH STREET-8TH AVENUE,2010-10-15,40142
GASTON AVENUE-BEACH 67TH ST,2010-10-15,3224
STRAITON AVE-BEACH 60TH ST,2010-10-15,19448
FRANK AVENUE-BEACH 44TH ST,2010-10-15,760
EDGEMERE-BEACH 36TH STREET,2010-10-15,8724
36TH STREET-NORTHERN BLVD,2010-10-15,19827
65TH STREET-BROADWAY,2010-10-15,19542
75TH AVENUE-QUEENS BLVD,2010-10-15,21103
VAN WYCK BLVD-METROPOLITAN,2010-10-15,25060
FRANKLIN STREET-WEST BWAY,2010-10-15,32730
145TH STREET-LENOX AVENUE,2010-10-15,14852
148TH STREET-LENOX AVENUE,2010-10-15,16524
45TH ROAD-COURT HOUSE SQ,2010-10-15,38513
69TH STREET-ROOSEVELT AVE,2010-10-15,30145
ATLANTIC AV-VAN SINDEREN AV,2010-10-15,6794
SUTTER AVE-VAN SINDEREN AVE,2010-10-15,19936
LIVONIA AVE-VAN SINDEREN AV,2010-10-15,12404
HEWES STREET-BROADWAY,2010-10-15,17520
LORIMER STREET-BROADWAY,2010-10-15,29018
104TH STREET-LIBERTY AVENUE,2010-10-15,8997
109TH STREET-LIBERTY AVENUE,2010-10-15,13198
LEFFERTS BLVD-LIBERTY AVE,2010-10-15,36187
NORTH CONDUIT AVE-COHANCEY,2010-10-15,4297
BEACH 25TH STREET-WAVECREST,2010-10-15,2720
23RD STREET-ELY AVENUE,2010-10-15,79341
21ST STREET-JACKSON AVENUE,2010-10-15,6130
PELHAM PKWY-WHITE PLAINS RD,2010-10-15,43766
ALLERTON AV-WHITE PLAINS RD,2010-10-15,27489
BURKE AVE-WHITE PLAINS ROAD,2010-10-15,18134
GUNHILL RD-WHITE PLAINS RD,2010-10-15,30646
219TH ST-WHITE PLAINS ROAD,2010-10-15,17216
225TH ST-WHITE PLAINS ROAD,2010-10-15,21062
233RD ST-WHITE PLAINS ROAD,2010-10-15,26521
9TH AVENUE-39TH STREET,2010-10-15,32204
FORT HAMILTON PKWY-45TH ST,2010-10-15,20599
71ST STREET-NEW UTRECHT AVE,2010-10-15,24958
79TH STREET-17TH AVENUE,2010-10-15,29157
18TH AVENUE-86TH STREET,2010-10-15,30681
20TH AVENUE-86TH STREET,2010-10-15,25044
BAY PARKWAY-86TH STREET,2010-10-15,38682
NEW LOTS AV-VAN SINDEREN AV,2010-10-15,17677
EAST 105TH ST-FARRAGUT ROAD,2010-10-15,17882
FLUSHING AVE-BROADWAY,2010-10-15,48700
MYRTLE AVENUE-BROADWAY,2010-10-15,53646
KOSCIUSKO STREET-BROADWAY,2010-10-15,23635
GATES AVENUE-BROADWAY,2010-10-15,30162
HALSEY STREET-BROADWAY,2010-10-15,29158
GRANT AVNUE-PITKIN AVENUE,2010-10-15,33248
HUDSON STREET-78TH STREET,2010-10-15,22913
BOYD STREET-88TH STREET,2010-10-15,14520
ROCKAWAY BLVD-LIBERTY AVE,2010-10-15,36379
174TH STREET-SOUTHERN BLVD,2010-10-15,34507
EAST TREMONT AVENUE-178 ST,2010-10-15,36982
EAST 180TH ST-MORRIS PARK,2010-10-15,30096
BRONX PARK EAST,2010-10-15,14194
8TH AVENUE-62ND STREET,2010-10-15,57046
FORT HAMILTON PARKWAY-62ND,2010-10-15,34549
18TH AVENUE-62ND STREET,2010-10-15,23527
20TH AVENUE-62ND STREET,2010-10-15,15594
BAY PARKWAY-66TH STREET,2010-10-15,31344
KINGS HIGHWAY-WEST 7TH ST,2010-10-15,24939
AVENUE U-WEST 7TH STREET,2010-10-15,17417
86TH STREET-AVENUE V,2010-10-15,11009
NEW UTRECHT AVENUE-62ND ST,2010-10-15,32798
25TH AVENUE-86TH STREET,2010-10-15,24045
BAY 50TH STREET-STILLWELL,2010-10-15,14684
CENTRAL AVE-MYRTLE AVE,2010-10-15,16389
SENECA AVENUE-PALMETTO ST,2010-10-15,14465
FOREST AVENUE-PUTNAM AVENUE,2010-10-15,20358
FRESH POND ROAD-68TH AVENUE,2010-10-15,28105
JACKSON AVENUE-WESTCHESTER,2010-10-15,26527
PROSPECT AVENUE-WESTCHESTER,2010-10-15,36387
INTERVALE 163RD STREET,2010-10-15,14790
SIMPSON ST-WESTCHESTER AVE,2010-10-15,44203
FREEMAN ST-SOUTHERN BLVD,2010-10-15,21499
PARK PLACE-FRANKLIN AVENUE,2010-10-15,12275
BOTANIC GARDEN-FRANKLIN AVE,2010-10-15,8020
KNICKERBOCKER AVE-MYRTLE AV,2010-10-15,20845
HOWARD BEACH-159TH AVE,2010-10-15,12733
BROAD CHANNEL-NOEL ROAD,2010-10-15,1615
HOLLAND-BEACH 90TH STREET,2010-10-15,3744
PLAYLAND-BEACH 98TH STREET,2010-10-15,1866
SEASIDE BEACH-105TH STREET,2010-10-15,627
ROCKAWAY PARK-BEACH 116TH,2010-10-15,2812
DITMAS AVE-MCDONALD AVE,2010-10-15,24596
AVENUE I-MCDONALD AVENUE,2010-10-15,11552
MCDONALD AVE-22ND AVE,2010-10-15,6680
AVENUE N-MCDONALD AVENUE,2010-10-15,18199
AVENUE P-MCDONALD AVENUE,2010-10-15,15553
AVENUE U-MCDONALD AVENUE,2010-10-15,12692
NEPTUNE AVE-MCDONALD AVENUE,2010-10-15,8931
MIDDLETOWN ROAD-WESTCHESTER,2010-10-15,9189
BUHRE AVE-WESTCHESTER AVE,2010-10-15,15696
PELHAM BAY PARK-BRUCKNER BL,2010-10-15,24958
PELHAM PKWY-ESPLANADE,2010-10-15,14387
DYRE AVENUE-LIGHT STREET,2010-10-15,20889
CHAUNCEY STREET-ROCKAWAY AV,2010-10-15,15928
ALABAMA AVENUE-FULTON ST,2010-10-15,10941
VAN SICLEN AVENUE-FULTON ST,2010-10-15,14103
CLEVELAND STREET-FULTON ST,2010-10-15,16639
NORWOOD AVENUE-FULTON ST,2010-10-15,18101
CRESCENT STREET-FULTON ST,2010-10-15,24972
RALPH AVENUE-FULTON STREET,2010-10-15,24073
ROCKAWAY AVE-HOPKINSON AVE,2010-10-15,23626
LIBERTY AVE-PENNSYLVANIA AV,2010-10-15,12072
VAN SICLEN AVE-PITKIN AVE,2010-10-15,14337
SHEPERD AVE-PITKIN AVE,2010-10-15,15219
170TH STREET-GRAND CONC.,2010-10-15,31679
238TH ST-WHITE PLAINS ROAD,2010-10-15,15381
138TH STREET-3RD AVE,2010-10-15,36551
BROOK AVENUE-138TH STREET,2010-10-15,32155
CYPRESS AVENUE-138TH STREET,2010-10-15,20244
EAST 143RD ST-SOUTHERN BLVD,2010-10-15,4149
EAST 149TH ST-SOUTHERN BLVD,2010-10-15,22026
LONGWOOD AVE-SOUTHERN BLVD,2010-10-15,16861
WINTHROP ST-NOSTRAND AVE,2010-10-15,34927
72ND STREET & BROADWAY,2010-10-15,221563
23RD STREET-6TH AVENUE,2010-10-15,67474
PROSPECT AVE-4TH AVE,2010-10-15,5265
25TH STREET-4TH AVENUE,2010-10-15,4542
HOYT STREET-FULTON STREET,2010-10-15,10236
MARCY AVENUE-BROADWAY,2010-10-15,84757
BROADWAY LAFAYETTE-BLEECKER,2010-10-15,132328
CANAL STREET-BROADWAY,2010-10-15,91896
CANAL ST-LAFAYETTE ST EAST,2010-10-15,151026
AQUEDUCT RACE TRACK,2010-10-15,1
RI TRAMWAY (MANHATTAN),2010-10-15,3
AIRTRAIN @ HOWARD BEACH,2010-10-15,34545
AIRTRAIN JAMAICA CENTER 1,2010-10-15,76896
PA-PATH WORLD TRADE CNTR,2010-10-15,102071
PA-PATH THIRTY THIRD ST,2010-10-15,95309
PA-PATH TWENTY THIRD ST,2010-10-15,18366
PA-PATH EXCHANGE PLACE,2010-10-15,34674
PA-PATH HARRISON,2010-10-15,18677
PA-PATH 14TH STREET,2010-10-15,25819
PA-PATH PAVONIA/NEWPORT,2010-10-15,38025
PA-PATH 9TH STREET,2010-10-15,14188
PA-PATH CHRISTOPHER ST,2010-10-15,12976
PA-PATH NEWARK,2010-10-15,72530
PA-PATH HOBOKEN,2010-10-15,75227
PA-PATH GROVE ST,2010-10-15,36999
PA-PATH JOURNAL SQUARE,2010-10-15,55927
WHITEHALL STREET,2010-10-22,125115
FULTON ST & BROADWAY NASSAU,2010-10-22,41053
CYPRESS HILLS,2010-10-22,7402
75TH STREET & ELDERTS LANE,2010-10-22,17947
85TH STREET & FOREST PKWAY,2010-10-22,20415
WOODHAVEN BOULEVARD,2010-10-22,22772
104TH STREET,2010-10-22,14186
111TH STREET,2010-10-22,12707
121ST STREET,2010-10-22,12269
42ND STREET & 8TH AVENUE,2010-10-22,157195
42ND STREET & 8TH AVENUE,2010-10-22,357585
34TH STREET & 8TH AVENUE,2010-10-22,356230
34TH STREET & 8TH AVENUE,2010-10-22,111094
FULTON STREET,2010-10-22,198222
FIFTH AVENUE,2010-10-22,116694
LEXINGTON AVENUE,2010-10-22,48590
LEXINGTON AVENUE,2010-10-22,166688
ROOSEVELT AVE/JACKSON HTS,2010-10-22,290015
179TH STREET & HILLSIDE AVE,2010-10-22,95355
47-50 STREETS/ROCKEFELLER,2010-10-22,326590
42ND STREET & 6TH AVENUE,2010-10-22,217073
34TH STREET & 6TH AVENUE,2010-10-22,433629
34TH STREET & 6TH AVENUE,2010-10-22,306069
SUTPHIN BOULEVARD,2010-10-22,108195
JAMAICA CENTER-PARSONS BLVD,2010-10-22,176228
WALL STREET,2010-10-22,139992
FULTON & WILLIAM STREETS,2010-10-22,117730
PARK PLACE,2010-10-22,307059
CHAMBERS STREET,2010-10-22,134758
34TH STREET & 7TH AVENUE,2010-10-22,198534
